Time,X,Y,Z
15.73467481,1.2583954685962544e-05,3.1276073608273835e-13,1.2910927990118781
15.751257188,1.2583983441010347e-05,3.1276073615570897e-13,1.2910928800231198
15.770691768,1.2584008216028235e-05,3.1276073621842116e-13,1.2910929492480427
15.789711296,1.258403491581147e-05,3.1276073628600546e-13,1.2910930238510339
15.813292587,1.2584060559445183e-05,3.127607363507548e-13,1.2910930949191102
15.829751208,1.2584087022870235e-05,3.127607364175741e-13,1.291093168259134
15.851917102,1.2584110613608334e-05,3.1276073647699356e-13,1.2910932331095681
15.870466411,1.2584134434186683e-05,3.127607365369919e-13,1.2910932985918282
15.892642073,1.2584157970618491e-05,3.127607365961308e-13,1.2910933627746752
16.500134979,1.2584489774052085e-05,3.1276073741904454e-13,1.29109422901995
16.500892867,1.2584499883640041e-05,3.1276073744372803e-13,1.2910942540395676
16.501421414,1.258451091966396e-05,3.127607374706735e-13,1.2910942813519664
16.501928361,1.2584520036239501e-05,3.127607374928885e-13,1.2910943037619858
16.502421272,1.2584529807599112e-05,3.12760737516699e-13,1.2910943277815703
16.502853052,1.2584539004343329e-05,3.1276073753906585e-13,1.2910943502390664
16.503382268,1.2584550163700665e-05,3.1276073756620585e-13,1.2910943774890602
16.503898528,1.258455687578245e-05,3.127607375824988e-13,1.2910943937729173
16.504422538,1.2584565275457655e-05,3.1276073760285004e-13,1.2910944140214846
16.504935005,1.2584575615951319e-05,3.1276073762790365e-13,1.2910944389486605
16.510768213,1.2584580914633805e-05,3.127607376407181e-13,1.2910944516425136
16.535218173,1.2584589561558515e-05,3.1276073766163e-13,1.2910944723576239
16.549127071,1.2584595791306786e-05,3.127607376766691e-13,1.2910944871915169
16.569627999,1.258460268825575e-05,3.127607376932896e-13,1.291094503517133
16.593632764,1.258461007760625e-05,3.127607377110967e-13,1.291094521008302
16.616609239,1.2584616701701233e-05,3.1276073772703224e-13,1.2910945365980726
16.630456291,1.2584622122657623e-05,3.127607377400734e-13,1.291094549356263
16.651510446,1.2584628460294685e-05,3.127607377552942e-13,1.291094564188885
16.670588813,1.2584634061025313e-05,3.1276073776874524e-13,1.291094577296849
16.689923409,1.2584639646693035e-05,3.1276073778213815e-13,1.2910945902992708
17.327014944,1.2584723932620432e-05,3.127607379825977e-13,1.2910947817097642
17.327730628,1.2584726430127865e-05,3.1276073798848695e-13,1.2910947872581142
17.328255743,1.2584728731701297e-05,3.1276073799390967e-13,1.2910947923653788
17.328763981,1.2584730919854811e-05,3.1276073799906127e-13,1.2910947972177638
17.329300702,1.2584733298963362e-05,3.1276073800466246e-13,1.2910948024936049
17.329811088,1.2584735437932594e-05,3.127607380096949e-13,1.291094807236222
17.330335297,1.2584737162335444e-05,3.12760738013752e-13,1.2910948110596443
17.330869874,1.2584739086778585e-05,3.127607380182771e-13,1.2910948153283157
17.33139166,1.2584740846642046e-05,3.1276073802241327e-13,1.2910948192357883
17.331891615,1.2584742891666906e-05,3.1276073802721964e-13,1.2910948237764124
17.332401403,1.2584744296560826e-05,3.1276073803052034e-13,1.2910948269007914
17.350542727,1.2584745865682242e-05,3.1276073803420595e-13,1.2910948303984227
17.371983903,1.2584747438161841e-05,3.1276073803789943e-13,1.2910948339035395
17.389814984,1.2584748869551136e-05,3.1276073804126106e-13,1.2910948371038249
18.049535919,1.2584771375657353e-05,3.12760738094284e-13,1.291094889360334
18.050250406,1.25847719934675e-05,3.12760738095759e-13,1.291094890948654
18.050784055,1.2584772470476507e-05,3.1276073809689785e-13,1.29109489217499
18.051347008,1.2584772983354093e-05,3.127607380981267e-13,1.2910948935234
18.051863316,1.2584773498564705e-05,3.1276073809936116e-13,1.2910948948779435
18.052387395,1.2584773979399294e-05,3.12760738100518e-13,1.2910948961740039
18.052871535,1.2584774408865227e-05,3.1276073810155624e-13,1.29109489736413
18.053386552,1.2584774840134093e-05,3.127607381025988e-13,1.2910948985592525
18.05389087,1.2584775338561478e-05,3.127607381038037e-13,1.2910948999404832
18.054401207,1.2584775737723725e-05,3.1276073810477403e-13,1.2910949010812518
18.054902738,1.2584776062725342e-05,3.127607381055691e-13,1.2910949020424756
18.072783422,1.258477641290408e-05,3.1276073810643213e-13,1.2910949031184762
18.094646016,1.258477675552065e-05,3.1276073810727653e-13,1.2910949041712403
18.110670094,1.2584777022211635e-05,3.1276073810793947e-13,1.2910949050263638
18.129486669,1.2584777306663998e-05,3.127607381086466e-13,1.2910949059384378
18.151048066,1.2584777579584104e-05,3.127607381093319e-13,1.291094906856208
18.169232736,1.25847778150628e-05,3.1276073810993023e-13,1.2910949076914902
18.191054164,1.2584778069727024e-05,3.127607381105773e-13,1.2910949085948265
18.873515277,1.2584780193955634e-05,3.1276073811718977e-13,1.2910949234148785
18.874265177,1.2584780163671525e-05,3.1276073811720204e-13,1.29109492383529
18.874799498,1.2584780121826301e-05,3.1276073811718947e-13,1.2910949242403091
18.875316519,1.258478008465282e-05,3.127607381171783e-13,1.2910949246001107
18.875780125,1.2584780030556272e-05,3.127607381171413e-13,1.2910949249997428
18.8762214,1.2584779965627493e-05,3.127607381170812e-13,1.2910949253859392
18.87672268,1.2584779910632746e-05,3.1276073811703033e-13,1.291094925713048
18.877253953,1.2584779836473114e-05,3.127607381169495e-13,1.2910949260810356
18.877753473,1.2584779767265786e-05,3.127607381168741e-13,1.2910949264244493
18.878333871,1.2584779683672878e-05,3.1276073811677295e-13,1.291094926779393
18.892499813,1.2584779608234992e-05,3.127607381166817e-13,1.2910949270997096
18.911242823,1.258477951011572e-05,3.127607381165542e-13,1.2910949274631114
18.931875008,1.2584779414192451e-05,3.1276073811642277e-13,1.291094927777686
18.949450122,1.2584779326595426e-05,3.1276073811630276e-13,1.291094928064955
18.971653668,1.2584779217959458e-05,3.1276073811614777e-13,1.2910949283842665
18.989199193,1.2584779117161016e-05,3.12760738116004e-13,1.2910949286805413
19.674877802,1.2584775353512016e-05,3.127607381098644e-13,1.2910949349973238
19.67646853,1.258477515593758e-05,3.1276073810952593e-13,1.291094935226121
19.677318233,1.2584774973855256e-05,3.12760738109214e-13,1.2910949354369778
19.677849256,1.258477478486347e-05,3.1276073810888914e-13,1.291094935648077
19.678385067,1.2584774604708828e-05,3.1276073810857945e-13,1.2910949358493053
19.678884585,1.258477441202163e-05,3.1276073810824714e-13,1.2910949360573047
19.679402818,1.2584774206768632e-05,3.127607381078932e-13,1.2910949362788686
19.679942231,1.2584774011682052e-05,3.1276073810755577e-13,1.291094936482755
19.680408111,1.2584773823076084e-05,3.127607381072287e-13,1.2910949366739177
19.680855438,1.258477361561104e-05,3.1276073810686895e-13,1.291094936884195
19.697672725,1.258477338794173e-05,3.127607381064732e-13,1.2910949371083382
19.709108225,1.2584773213890466e-05,3.1276073810617e-13,1.2910949372750302
19.728905166,1.2584773007780863e-05,3.12760738105811e-13,1.291094937472425
19.750755723,1.2584772793941056e-05,3.1276073810543774e-13,1.2910949376719258
19.772105151,1.2584772576150796e-05,3.127607381050576e-13,1.2910949378751122
19.789871853,1.2584772376376353e-05,3.127607381047083e-13,1.2910949380569063
20.460961635,1.2584766865577337e-05,3.127607380949954e-13,1.2910949424454194
20.461696547,1.2584766618901415e-05,3.127607380945582e-13,1.2910949426203635
20.462262643,1.2584766369104392e-05,3.127607380941153e-13,1.2910949427952798
20.462660371,1.258476610820393e-05,3.1276073809365274e-13,1.2910949429779712
20.46301854,1.2584765871960252e-05,3.127607380932337e-13,1.2910949431413814
20.463394733,1.2584765594928064e-05,3.127607380927423e-13,1.2910949433330052
20.463752831,1.2584765342943885e-05,3.1276073809229514e-13,1.2910949435052559
20.46410472,1.2584765096062026e-05,3.1276073809185706e-13,1.2910949436740187
20.464467527,1.2584764836120354e-05,3.127607380913956e-13,1.2910949438496946
20.464821744,1.2584764600549389e-05,3.1276073809097727e-13,1.2910949440071569
20.471296726,1.2584764344727847e-05,3.12760738090523e-13,1.2910949441781552
20.491778054,1.2584764061466138e-05,3.1276073809001984e-13,1.2910949443654907
21.182097478,1.2584757253877959e-05,3.127607380779099e-13,1.2910949485797034
21.183364835,1.2584757012630224e-05,3.1276073807748036e-13,1.291094948720072
21.18385274,1.2584756737650319e-05,3.1276073807699073e-13,1.2910949488800676
21.184433442,1.2584756440638492e-05,3.1276073807646183e-13,1.291094949051667
21.185023167,1.2584756141016835e-05,3.127607380759283e-13,1.2910949492247743
21.185559374,1.2584755873362167e-05,3.1276073807545163e-13,1.2910949493783446
21.186133223,1.2584755593955458e-05,3.127607380749541e-13,1.2910949495386579
21.186752999,1.2584755302217488e-05,3.127607380744345e-13,1.2910949497049102
21.187359996,1.258475493120006e-05,3.127607380737738e-13,1.2910949499163415
21.187882268,1.2584754689131804e-05,3.127607380733427e-13,1.291094950053368
21.18874499,1.2584754430518176e-05,3.127607380728821e-13,1.2910949501997602
21.214101007,1.2584754069581208e-05,3.1276073807223924e-13,1.2910949504027318
21.232642215,1.2584753826932605e-05,3.1276073807180707e-13,1.2910949505391844
21.251216433,1.2584753517942793e-05,3.127607380712567e-13,1.2910949507118197
21.272859262,1.2584753232138102e-05,3.1276073807074765e-13,1.2910949508704832
21.292122928,1.2584752936680725e-05,3.1276073807022137e-13,1.2910949510334744
21.995674697,1.2584744881242725e-05,3.1276073805587183e-13,1.2910949552984827
21.996382385,1.2584744563571024e-05,3.1276073805530597e-13,1.2910949554591846
21.996903803,1.258474424854742e-05,3.127607380547448e-13,1.291094955618547
21.997418256,1.2584743922772966e-05,3.127607380541645e-13,1.2910949557824631
21.997926953,1.2584743596527799e-05,3.1276073805358335e-13,1.2910949559457408
21.998495107,1.2584743196783508e-05,3.127607380528713e-13,1.291094956145803
21.999002241,1.2584742940344863e-05,3.1276073805241447e-13,1.2910949562734644
21.999685611,1.2584742575722858e-05,3.1276073805176495e-13,1.291094956454982
22.00021092,1.2584742268692266e-05,3.127607380512181e-13,1.2910949566070247
22.000727528,1.2584741950079181e-05,3.1276073805065055e-13,1.291094956764803
22.010652772,1.258474162347014e-05,3.127607380500688e-13,1.2910949569265409
22.030296823,1.2584741276721998e-05,3.1276073804945113e-13,1.2910949570973531
22.050228861,1.258474095740856e-05,3.127607380488824e-13,1.2910949572538324
22.069389361,1.2584740621957568e-05,3.127607380482849e-13,1.2910949574173696
22.09035695,1.2584740287301896e-05,3.127607380476888e-13,1.291094957580519
22.112895564,1.2584739903719433e-05,3.127607380470056e-13,1.2910949577665587
22.12918192,1.2584739612245433e-05,3.1276073804648643e-13,1.2910949579072017
22.151738736,1.2584739251913751e-05,3.1276073804584464e-13,1.2910949580810702
22.170567868,1.258473890975097e-05,3.127607380452352e-13,1.2910949582453308
22.191028519,1.25847385885176e-05,3.127607380446631e-13,1.2910949583995441
22.897455378,1.258472935565613e-05,3.1276073802822126e-13,1.291094962658595
22.898315411,1.2584728976514711e-05,3.127607380275462e-13,1.2910949628268156
22.898904455,1.2584728657709406e-05,3.1276073802697857e-13,1.291094962967592
22.899615738,1.2584728274863745e-05,3.1276073802629694e-13,1.291094963136647
22.900351462,1.258472788037813e-05,3.1276073802559456e-13,1.291094963310842
22.9010894,1.2584727548651027e-05,3.1276073802500397e-13,1.2910949634566289
22.901762395,1.258472717271584e-05,3.1276073802433466e-13,1.2910949636210622
22.902381577,1.2584726773389234e-05,3.127607380236237e-13,1.291094963795727
22.902984232,1.2584726380043136e-05,3.127607380229234e-13,1.291094963966964
22.904140644,1.2584725982067509e-05,3.1276073802221486e-13,1.2910949641402165
22.9096204,1.2584725677065243e-05,3.1276073802167187e-13,1.29109496427237
22.936460298,1.2584725292571169e-05,3.1276073802098736e-13,1.291094964438966
22.949887409,1.2584724906915223e-05,3.127607380203008e-13,1.2910949646052816
22.974035538,1.2584724502359124e-05,3.127607380195806e-13,1.291094964779748
22.989738437,1.2584724164194768e-05,3.127607380189786e-13,1.2910949649249006
23.012586402,1.2584723778375397e-05,3.1276073801829176e-13,1.2910949650905086
23.032782257,1.2584723362358214e-05,3.1276073801755116e-13,1.2910949652682457
23.052504613,1.2584722981189078e-05,3.127607380168726e-13,1.2910949654303374
23.07196436,1.2584722618744666e-05,3.1276073801622744e-13,1.2910949655844663
23.090756942,1.2584722247308584e-05,3.1276073801556626e-13,1.2910949657416866
23.655621394,1.2584714678785883e-05,3.1276073800209524e-13,1.291094968862216
23.656370221,1.2584714328953576e-05,3.1276073800147264e-13,1.2910949690030247
23.656909483,1.2584713921204369e-05,3.12760738000747e-13,1.2910949691664073
23.65751929,1.2584713498360724e-05,3.127607379999945e-13,1.2910949693358382
23.658046704,1.2584713040579043e-05,3.127607379991798e-13,1.2910949695184462
23.6585762,1.2584712678791116e-05,3.1276073799853595e-13,1.2910949696627625
23.65910598,1.258471229022913e-05,3.127607379978445e-13,1.2910949698170655
23.659642568,1.2584711879302682e-05,3.1276073799711323e-13,1.2910949699795216
23.660171047,1.2584711416145627e-05,3.12760737996289e-13,1.2910949701626264
23.660692857,1.2584711027400335e-05,3.1276073799559725e-13,1.2910949703156291
23.669102608,1.258471063560645e-05,3.1276073799490007e-13,1.2910949704698318
23.689286888,1.2584710219939758e-05,3.1276073799416044e-13,1.2910949706327037
24.265294743,1.258470205512793e-05,3.1276073797963323e-13,1.2910949737538533
24.266004797,1.2584701566521876e-05,3.12760737978764e-13,1.2910949739362805
24.266533053,1.2584701244685966e-05,3.127607379781914e-13,1.2910949740559228
24.267041369,1.258470079483126e-05,3.127607379773911e-13,1.291094974223156
24.267550405,1.2584700363252583e-05,3.1276073797662334e-13,1.2910949743829032
24.268052599,1.2584699901415734e-05,3.1276073797580176e-13,1.291094974553115
24.268561633,1.2584699449684652e-05,3.1276073797499816e-13,1.2910949747196026
24.269060928,1.2584699028421175e-05,3.127607379742488e-13,1.2910949748741947
24.269569364,1.2584698589936609e-05,3.1276073797346876e-13,1.2910949750351064
24.270068139,1.2584698140079074e-05,3.127607379726685e-13,1.2910949751994847
24.270699746,1.2584697698297602e-05,3.127607379718826e-13,1.291094975360912
24.290325965,1.2584697244672245e-05,3.1276073797107567e-13,1.2910949755259586
24.831807259,1.258468892297725e-05,3.1276073795627406e-13,1.29109497848598
24.832517935,1.2584688504488955e-05,3.127607379555298e-13,1.2910949786319332
24.833026797,1.2584688014565408e-05,3.127607379546584e-13,1.2910949788020873
24.833559823,1.2584687585424896e-05,3.127607379538952e-13,1.2910949789505102
24.834057021,1.2584687047440871e-05,3.1276073795293843e-13,1.2910949791365778
24.834607151,1.2584686648068333e-05,3.127607379522282e-13,1.291094979274131
24.835101118,1.25846861616744e-05,3.127607379513632e-13,1.2910949794409616
24.835602376,1.258468569502333e-05,3.1276073795053327e-13,1.2910949796010205
24.83609497,1.2584685201678882e-05,3.127607379496559e-13,1.2910949797695348
24.836596802,1.2584684707480865e-05,3.1276073794877703e-13,1.2910949799383407
24.854173476,1.258468418789306e-05,3.12760737947853e-13,1.291094980115086
24.873289783,1.2584683743585815e-05,3.127607379470629e-13,1.2910949802656007
24.891324627,1.2584683249408452e-05,3.1276073794618406e-13,1.2910949804330094
24.909908731,1.2584682801211716e-05,3.12760737945387e-13,1.2910949805842171
24.931971069,1.258468232353834e-05,3.127607379445376e-13,1.2910949807453693
24.950687156,1.2584681835411086e-05,3.1276073794366955e-13,1.2910949809093724
24.976407774,1.2584681260822413e-05,3.127607379426478e-13,1.2910949811024253
24.991310384,1.2584680823668528e-05,3.1276073794187045e-13,1.2910949812487005
25.543580319,0.07490558493305048,0.07488545689177144,1.299383032153192
25.546998835,0.08567383447861401,0.08565146923030062,1.3004570800425952
25.547577226,0.09595527519950783,0.09593061366764491,1.3014825646044301
25.548084255,0.1075498195268448,0.10752221419585378,1.3025852657316004
25.548611645,0.11949700346099475,0.11946615645506917,1.3037214948018965
25.549130531,0.13107446926510483,0.13104012309450802,1.304775611648336
25.550685692,0.14407248378961693,0.14403397170913937,1.3059590572477
25.551256335,0.15633196769402838,0.15628922633591458,1.3070394224769193
25.552061853,0.16932008684891217,0.16927263760919645,1.3081839885685356
25.552584498,0.1845508807452274,0.18449811900286903,1.3095215229861352
25.55316927,0.19676222954924064,0.19670537755583337,1.3105904489856566
25.570306197,0.2094309975132668,0.209369711811713,1.3116994070539996
25.592027389,0.222185244598947,0.22211976212119794,1.3128207860973327
25.610948016,0.2352805502817311,0.23521056975786286,1.313972143387575
25.631775028,0.24756386807110922,0.24749029175393786,1.3150790828319736
25.652692011,0.2597853543729193,0.2597088269570819,1.3162072717059452
25.671275393,0.27243602752604296,0.2723563021317559,1.3173750730309028
25.689194376,0.283853345303394,0.28377126199553415,1.3184525815107289
26.234942662,0.47872685908703205,0.47861702252714367,1.3379602490244547
26.236811941,0.4886829865798491,0.48857144457662777,1.338973865552894
26.237745907,0.4993072553345688,0.49919383779925935,1.3400558386025134
26.238482051,0.5094291499891088,0.5093139242553739,1.3410866489038227
26.23913913,0.5195625641606204,0.5194455181074168,1.3421180383142552
26.23973495,0.5287901735870859,0.5286714624070551,1.3430567215005593
26.240234218,0.539700579683546,0.539579881263444,1.3441665870816668
26.24063802,0.548908050984247,0.5487857086536274,1.3451040535973795
26.241054612,0.5590675982514598,0.5589435393221368,1.3461413738038686
26.241650601,0.5680346058401655,0.5679090243385028,1.3470569317558574
26.252498373,0.5777262374859923,0.5775991014566915,1.348049143711312
26.273639368,0.5873696766722009,0.5872409880261055,1.3490364215108608
26.29019339,0.5971922237956672,0.5970620501646303,1.3500450357033056
26.309362139,0.6059822078183489,0.605850803431304,1.3509510662556283
26.329023952,0.6153474837736351,0.615214767843451,1.3519163952047664
26.352667333,0.6246238530377649,0.6244899398410607,1.3528760509560824
26.37065988,0.6339019304379776,0.633766821892702,1.353835883527514
26.392585321,0.6439542947138499,0.6438179676852798,1.3548788867696935
26.933703367,0.7994689250301414,0.7993173149602016,1.3712241064799464
26.934855059,0.8049839483389132,0.8048319466371019,1.371813565742028
26.935606709,0.813253301701817,0.8131007297104362,1.37269741548277
26.936320012,0.8209076198977673,0.8207545234666086,1.3735167515327162
26.937029009,0.8319253692881392,0.8317715492727944,1.3746961187679838
26.93769629,0.8363624045184527,0.8362082981801893,1.3751710703012443
26.93835215,0.8441760414617413,0.844021437299666,1.376008655352733
26.938964933,0.8519218976107532,0.8517667298715393,1.3768358205748987
26.939589081,0.8595508887981886,0.8593951805853977,1.3776505067900349
26.940176496,0.8680835767287484,0.8679271612301522,1.3785565821341004
26.952329722,0.8754104100496771,0.8752533994697957,1.3793346099520336
26.969430378,0.8828377347670794,0.8826800373993399,1.3801191736348135
26.991257257,0.8909689059147169,0.8908104501105659,1.3809782266035526
27.008928363,0.8982351261220174,0.8980760036838539,1.3817458986529152
27.031744274,0.9063208065435252,0.9061609971195597,1.3826036599995852
27.052634612,0.9141512916796535,0.9139908703468914,1.3834376202197438
27.070260523,0.9209832558861906,0.9208223121299558,1.3841652368427084
27.095459053,0.9298481951354399,0.9296866607401966,1.3851141755715317
27.666619061,1.0584551037762573,1.0582915335920586,1.3992088309878248
27.668158903,1.0649274458629208,1.064763803684262,1.3999239402394688
27.668893453,1.0713601260085386,1.0711964265780676,1.400634668154799
27.669494401,1.0783895293955343,1.0782258788728882,1.4014197701068634
27.669991479,1.0839034314095628,1.0837398310674224,1.4020356089818196
27.670500612,1.090056539841529,1.0898930924583077,1.4027301324579222
27.671015835,1.0964100817483948,1.0962468095579923,1.4034472805547342
27.671540787,1.1025123105302033,1.102349233172529,1.404138241001639
27.672053254,1.108159651138666,1.1079967524530112,1.4047777852192547
27.672606808,1.1141189970080647,1.1139563017998497,1.4054526639332023
27.673124917,1.1202769208804697,1.1201144375132819,1.406150125599984
27.692985716,1.1266929423857297,1.1265306966047675,1.406876820997278
28.256984806,1.2323302684704358,1.2321721306325066,1.4189043943052577
28.257710198,1.2374768108755896,1.2373189513712495,1.419495001918061
28.258325483,1.2430324489906275,1.2428749018445011,1.4201325572747538
28.258994986,1.2485647236187647,1.2484074969202454,1.4207687538076204
28.259592665,1.2536833573849266,1.2535264361727136,1.4213585511698352
28.260106411,1.2583030273197509,1.2581463900791878,1.4218908556290744
28.260677254,1.2633998421570654,1.263243533669443,1.4224798370531653
28.261194467,1.2691107924942324,1.2689548651226625,1.423139787929296
28.261881449,1.274069544233544,1.2739139880248989,1.423717050827493
28.262535368,1.279187952159234,1.2790328215630602,1.4243171545907702
28.271217989,1.2834087400836265,1.2832539682388422,1.4248120180499346
28.290398159,1.288217612188576,1.2880632800635445,1.425379112629964
28.84369994,1.3712125765428136,1.371066036493553,1.4351962561163862
28.844452321,1.375811009642055,1.3756649463618025,1.4357448530869177
28.845021879,1.3796258533086352,1.379480204171179,1.4362021379473948
28.845632439,1.383845761466076,1.3837005853818107,1.4367096273344697
28.846183717,1.388105372750022,1.3879606819932313,1.4372218919203803
28.846710256,1.3922940502867418,1.3921498519957212,1.4377271940493916
28.847232371,1.3964738691442178,1.3963301698292896,1.4382314279649966
28.847736483,1.4006759453248283,1.4005327538094865,1.4387392822751999
28.848241403,1.4047716393426448,1.4046289499739906,1.439234279890621
28.848728844,1.4088818445187434,1.408739656604425,1.4397313604905821
28.849221343,1.4129870178297859,1.4128453378863253,1.4402278329772749
28.871854359,1.4172669381810832,1.4171257866880693,1.4407457651835789
28.895585993,1.4216413917844175,1.4215007770356352,1.441275528016503
28.909956962,1.4251766516117357,1.4250364757712823,1.4417036616283068
28.928877928,1.4291349928686587,1.4289953041334715,1.4421834042287731
28.950147364,1.4331945620612303,1.4330553697307897,1.4426757786522786
28.974296917,1.4374976231691023,1.4373589644256286,1.4431976860162246
28.99035449,1.4410482370562083,1.440910023637587,1.4436296046944923
29.537990192,1.5075365776136365,1.5074079528772262,1.4518577114983042
29.538741373,1.51065869063025,1.5105305230631896,1.4522459034753783
29.539286051,1.5137348421312755,1.5136071287893327,1.4526283810030765
29.539809967,1.5171197964661467,1.5169925997261418,1.453052077047237
29.5406354,1.520683931824109,1.520557284394168,1.45349820158499
29.541176917,1.5243791002636025,1.524253045050086,1.4539642013674556
29.541700829,1.527322203159604,1.5271966363256155,1.454337964928218
29.542227989,1.5303897059139222,1.5302646524702093,1.4547275271042197
29.54274791,1.5336616923662956,1.5335371839999596,1.4551427714478922
29.543277315,1.5370823933408293,1.5369584600628368,1.4555768893267433
29.555686778,1.5406700626081753,1.54054673100665,1.4560319005114084
29.569175655,1.5432927464175308,1.5431698576230914,1.4563645262505096
29.58999542,1.5464774237510017,1.5463550738129712,1.4567690568124045
29.614550937,1.549987560762299,1.5498658091494812,1.4572163468240853
29.630915741,1.5529552036888161,1.5528339617793547,1.4575945081026804
29.652020378,1.5559116217356774,1.5557908910645086,1.457972387716636
29.671682662,1.5592545033566902,1.5591343556994528,1.4583996641474413
29.690353476,1.5620500697932185,1.5619304073081568,1.4587571157358565
30.237017441,1.6155444783641097,1.615434304700592,1.4656179861486658
30.237799484,1.6182957167104097,1.6181861080575537,1.4659833508363491
30.238259272,1.620664506374029,1.6205553869020866,1.4662979264863536
30.238711525,1.6231728382366204,1.6230642383942087,1.4666320181655874
30.239265952,1.6259374807213143,1.6258294573151866,1.4670002488146316
30.239780537,1.6285922072427714,1.6284847388076062,1.4673547274502607
30.240315903,1.631097660358514,1.6309907187288355,1.4676892742044205
30.240834464,1.6336141120820404,1.633507696984679,1.46802555581215
30.241352913,1.6362254928939783,1.6361196134176825,1.4683736494309017
30.241858649,1.638968079398292,1.638862765916101,1.4687392328261337
30.253977879,1.6412722211675934,1.641167374252503,1.4690456440179034
30.27045797,1.6438011977492035,1.6436968542655503,1.469381200192776
30.292097993,1.6463738175970113,1.6462699890570816,1.469722547343116
30.31065983,1.6488628801356995,1.6487595420081713,1.4700519703759634
30.330656705,1.651400013550275,1.6512971779409118,1.4703877556787073
30.349258525,1.6539036585877291,1.6538013118109616,1.4707183156237926
30.372393793,1.65645735192323,1.6563554977427914,1.4710547894115351
30.395745575,1.6589486563523512,1.6588472850707974,1.471383043011613
30.972545472,1.7030481456319,1.7029561659631913,1.4773288792814234
30.973259631,1.705026068041907,1.704934528470963,1.477599515305679
30.973779517,1.7078179579122161,1.7077270427682452,1.477981525442274
30.974294996,1.7096281238167246,1.7095376142689747,1.478230048872556
30.974801025,1.711691753369894,1.7116017079986519,1.4785133712554699
30.975366868,1.713613255032354,1.7135236429625886,1.4787780380416986
30.975877636,1.7157406755496674,1.7156515451383858,1.479071068131976
30.9764231,1.7176977075468727,1.717609020600692,1.479341235450776
30.976932213,1.7197782073341632,1.719689992420312,1.479629022403076
30.977444495,1.7220196357851292,1.7219319315457255,1.479939070100812
30.977946507,1.7238937122106077,1.7238064355969929,1.480198821341664
30.990691341,1.725899267840385,1.725812450549904,1.480476796015846
31.583066833,1.763769609386914,1.7636917211578744,1.4857964121871607
31.584637064,1.765408093733377,1.7653305990067591,1.4860282126190352
31.585622185,1.7672929515917495,1.7672159148100683,1.486296829944889
31.58644555,1.7691748010471482,1.7690982229801742,1.486565018640222
31.587159101,1.770618395561535,1.7705421732231472,1.4867722131233794
31.587842007,1.772316374443061,1.7722405729711501,1.4870169590326248
31.588764759,1.7740139282151053,1.7739385488057489,1.4872616437605766
31.589599152,1.7758393523626679,1.7757644287790886,1.4875255956966003
31.590277081,1.7774978055318646,1.77742329785748,1.4877661314052457
31.590901777,1.7789576085310146,1.7788834679116459,1.4879778557223948
31.591551797,1.7806338683095948,1.7805601492694316,1.488221223226502
31.612204586,1.7822534419071996,1.7821801313555563,1.4884563608412515
31.632862892,1.7841090312757713,1.7840361863988337,1.4887253296978677
31.650536432,1.7854668374966904,1.7853943341619893,1.4889221446285796
31.672544392,1.7871059570635706,1.787033864087382,1.4891593736603816
31.691000334,1.788682004034746,1.7886103035218521,1.48938711858796
32.258790984,1.8177767511761085,1.817712440888758,1.4936340892414102
32.259447682,1.8190465781874128,1.818982606709892,1.4938254134927287
32.259990766,1.8205489438733067,1.8204853743039806,1.4940517743184718
32.260509652,1.8218104524709393,1.8217472187541033,1.4942415788365653
32.26099819,1.8231650002254065,1.8231021279561832,1.4944453819359416
32.261601282,1.8245408304943065,1.8244783238607427,1.4946521127499313
32.262060555,1.825888746024715,1.825826595930769,1.494854483655006
32.262545237,1.8273944711290495,1.8273327202762133,1.4950805475605842
32.263059099,1.82859817495169,1.8285367417004508,1.4952611637450883
32.263568127,1.8299937971433393,1.8299327329411175,1.4954705774094705
32.272913956,1.8312805817652473,1.8312198563959357,1.4956635550902802
32.290686232,1.832669724686682,1.8326093658884683,1.4958718833920917
32.875017985,1.8574748605529485,1.8574211984164433,1.4996604581469017
32.875550731,1.858391607924662,1.858338197633527,1.4998019511657181
32.875914325,1.859609657497341,1.8595565820879367,1.4999905692592603
32.876276457,1.8606747562588284,1.8606219741583352,1.5001555025652984
32.876628017,1.8619052633370652,1.8618528204631553,1.5003466540993091
32.876976197,1.862920596722723,1.8628684341980513,1.5005043797880593
32.877330608,1.8640422062541782,1.8639903524313737,1.5006782739846842
32.877689814,1.8653363124193667,1.865284815459318,1.500878912090141
32.878229606,1.8662833025748415,1.86623206568171,1.5010252809011218
32.878907469,1.8674331685058982,1.867382247230737,1.5012031081194563
32.8931127,1.8686563588308873,1.8686057738646014,1.5013922750278035
32.909674505,1.8695887844338672,1.8695384572196847,1.5015375936253121
32.930635305,1.8707137239819405,1.870663708249717,1.5017129155750213
32.949987972,1.87176160146093,1.871711877534797,1.501877454472708
32.972112984,1.8728991561721366,1.8728497509266149,1.5020573722967716
32.991646166,1.8738681703350923,1.8738190369769825,1.5022106334594998
33.554099086,1.8924927797739146,1.892448940507637,1.5051933760204288
33.554913527,1.8932782307407863,1.8932346134045805,1.5053181459563139
33.555470465,1.8942598468694347,1.8942165072368693,1.5054740770178834
33.555976536,1.8950433875264943,1.8950002698586288,1.5055988369118751
33.556403488,1.8961702913946683,1.896127493422774,1.5057782691272663
